Price,Location,Size,Bedrooms,Bathrooms,Tenure,Property_Type,Barbeque area,Club house,Gymnasium,Jogging Track,Lift,Minimart,Multipurpose hall,Parking,Playground,Sauna,Security,Squash Court,Swimming Pool,Tennis Court
1370000,Bukit Jelutong,3138,6,6,Freehold,2-Storey Terraced House,1,0,0,1,0,0,0,1,1,0,1,0,0,0
450000,Semenyih,1800,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,1,0,0,0
435000,Klang,2200,4,4,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2200000,Petaling Jaya,4500,6,4,Leasehold,Bungalow House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300000,Cyberjaya,1540,5,4,Freehold,3-Storey Terraced House,0,1,0,0,0,0,1,1,1,0,1,0,1,0
450000,Rawang,1400,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,0,0,0,0
530000,Kajang,1800,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,1,0,0,0
455000,Ampang,770,2,2,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,0,0,0,0
850000,Bangi,1965,4,4,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,1,0,0,0
399000,Bangi,2590,4,4,Freehold,2-Storey Terraced House,0,1,0,1,1,0,0,1,1,1,1,1,1,1
501000,Puchong,3490,4,4,Freehold,2-Storey Terraced House,1,1,0,1,0,1,0,1,1,0,1,1,1,1
509000,Bangi,3598,4,4,Freehold,2-Storey Terraced House,1,1,0,1,0,1,0,1,1,0,1,1,1,1
427000,Shah Alam,1600,4,4,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,0,0,0,0
320400,Batang Kali,869,3,2,Freehold,New Terraced House,0,0,0,0,0,0,0,1,0,0,0,0,0,0
530000,Rawang,1800,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,Rawang,1350,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470000,Semenyih,1600,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,1,0,0,0
680000,Ampang,1700,4,3,Freehold,New 2-Storey Terraced House,0,0,0,0,0,1,0,1,1,0,1,0,0,0
618000,Puchong,1400,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,1,0,0,0
415000,Rawang,1885,4,3,Leasehold,2-Storey Terraced House,0,0,1,1,1,1,0,1,1,0,1,1,1,1
540000,Rawang,2280,4,4,Freehold,2-Storey Terraced House,0,0,1,1,0,1,0,0,1,0,1,0,1,0
430000,Serdang,1100,2,1,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,1,0,0,0,0,0
459000,Shah Alam,2000,5,3,Leasehold,2-Storey Terraced House,1,0,0,1,0,1,0,1,1,0,1,0,0,0
401000,Shah Alam,1450,4,2,Leasehold,1-Storey Terraced House,0,0,0,1,0,1,0,1,1,0,1,0,0,0
330000,Shah Alam,840,2,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499999,Kajang,1540,4,3,Freehold,Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970000,Rawang,2132,4,4,Leasehold,3-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499000,Rawang,2238,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450000,Kajang,1400,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718000,Kajang,2516,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310000,Salak Tinggi,1300,3,2,Leasehold,Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,Telok Panglima Garang,1300,3,2,Freehold,1-Storey Terraced House,0,0,0,1,0,0,0,1,1,0,0,0,0,0
1060000,Cyberjaya,2963,4,4,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1250000,Shah Alam,3115,4,4,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,1,0,0,0
780000,Bandar Bukit Raja,2660,4,2,Freehold,Semi-Detached House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925000,Bandar Bukit Raja,2800,4,3,Freehold,Semi-Detached House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100000,Telok Panglima Garang,3230,6,5,Leasehold,Semi-Detached House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620000,Puncak Alam,1635,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700000,Kota Kemuning,3060,6,6,Freehold,Semi-Detached House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980000,Port Klang,3600,5,5,Freehold,Semi-Detached House,1,1,1,1,0,0,1,0,1,1,1,0,1,0
600000,Balakong,1611,4,3,Leasehold,2-Storey Terraced House,1,0,0,1,0,1,0,1,0,0,1,0,0,0
588000,Bangi,2143,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,1,0,0,0
599000,Bangi,2700,4,3,Freehold,Semi-Detached House,0,0,0,0,0,0,0,0,0,0,1,0,0,0
430000,Semenyih,1548,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,1,0,0,0
310000,Bangi,1100,3,2,Freehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499000,Rawang,1540,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,1,0,1,1,0,1,0,0,0
475000,Rawang,1260,4,3,Freehold,2-Storey Terraced House,1,1,1,1,0,1,1,1,1,0,1,0,1,0
770000,Seri Kembangan,1800,4,3,Leasehold,2-Storey Terraced House,0,0,0,1,0,0,0,1,1,0,1,0,0,0
310000,Semenyih,1430,3,2,Freehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750000,Ampang,1300,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,Ampang,1600,3,2,Leasehold,3-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448000,Kapar,1400,4,2,Freehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298000,Semenyih,2067,4,2,Freehold,Bungalow House,1,1,1,0,0,0,1,1,1,0,0,0,1,0
400000,Kajang,1215,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3030000,Cheras,7728,8,9,Freehold,Bungalow House,0,1,0,0,0,0,0,1,1,0,1,0,1,0
650000,Kajang,1970,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,1,0,0,0
429000,Shah Alam,1300,4,3,Freehold,2-Storey Terraced House,0,0,0,1,0,1,0,1,1,0,0,0,0,0
550000,Bangi,2002,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,0,0,0,0
550000,Bangi,2000,4,4,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,1,0,0,0
550000,Semenyih,1555,4,3,Freehold,2-Storey Terraced House,1,0,0,1,0,0,0,1,1,0,1,1,0,1
435000,Klang,1600,3,2,Freehold,1-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1100000,Klang,2940,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850000,Kajang,3300,5,6,Freehold,Semi-Detached House,0,0,0,0,0,0,0,1,0,0,1,0,0,0
380000,Puchong,1200,3,2,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,0,0,0,0
650000,Klang,1870,4,3,Freehold,Terraced House,0,0,0,0,0,1,1,1,0,0,0,0,0,0
369000,Shah Alam,1781,4,2,Leasehold,1-Storey Terraced House,0,0,0,1,0,1,0,1,1,0,1,0,0,0
379000,Shah Alam,1170,3,2,Leasehold,2-Storey Terraced House,1,0,0,1,0,1,0,1,1,0,1,0,0,0
518000,Klang,1750,5,4,Freehold,2-Storey Terraced House,1,0,0,1,0,1,0,1,1,0,1,0,0,0
1800000,Bangi,8500,5,6,Freehold,Bungalow House,1,0,0,0,0,1,0,1,1,0,1,0,0,0
462000,Kota Kemuning,3116,3,2,Leasehold,Semi-Detached House,1,0,0,1,0,1,0,1,1,0,1,0,0,0
386000,Telok Panglima Garang,1880,4,2,Freehold,1-Storey Terraced House,1,0,0,1,0,1,0,1,1,0,1,0,0,0
337000,Klang,1200,3,2,Leasehold,1-Storey Terraced House,0,0,0,1,0,1,0,1,1,0,1,0,0,0
499000,Klang,1478,4,3,Freehold,2-Storey Terraced House,0,0,0,1,0,1,0,1,1,0,1,0,0,0
401000,Kota Kemuning,1450,4,2,Leasehold,1-Storey Terraced House,0,0,0,0,0,1,0,0,0,0,0,0,0,0
378000,Klang,1414,4,3,Freehold,1-Storey Terraced House,1,0,0,1,0,1,0,1,1,0,1,0,0,0
369000,Klang,1400,4,2,Freehold,1-Storey Terraced House,1,0,0,1,0,1,0,1,1,0,1,0,0,0
299000,Klang,1280,4,2,Freehold,1-Storey Terraced House,0,0,0,1,0,1,0,1,1,0,1,0,0,0
408000,Puchong,1518,4,2,Leasehold,1-Storey Terraced House,0,0,0,1,0,1,0,1,1,0,1,0,0,0
620000,Bangi,3214,7,7,Freehold,3-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,1,0,0,0
650000,Ampang,2300,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820000,Klang,2700,5,3,Freehold,2.5-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599000,Rawang,1200,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518000,Rawang,1350,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665000,Rawang,1719,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390000,Rawang,3959,6,6,Freehold,Bungalow House,0,0,0,1,0,1,0,0,1,0,1,0,0,0
690000,Bangi,2895,3,3,Leasehold,Semi-Detached House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999000,Cheras,3550,6,4,Freehold,2.5-Storey Terraced House,0,0,1,0,0,0,0,0,0,0,1,0,0,0
320000,Puncak Alam,1400,3,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,0,0,0,0
470000,Seri Kembangan,1300,3,2,Leasehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,Kajang,1300,3,3,Freehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,Semenyih,1600,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,1,0,0,0
999999,Bangi,6448,5,5,Freehold,Bungalow House,0,0,0,0,0,0,0,0,0,0,1,0,0,0
550000,Kajang,2088,5,3,Freehold,2.5-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558000,Rawang,1760,5,4,Freehold,2-Storey Terraced House,0,1,1,1,0,1,0,1,1,0,1,0,1,0
599000,Rawang,2025,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,1,0,1,1,0,1,0,0,0
878000,Rawang,4000,6,5,Freehold,Bungalow House,0,0,0,0,0,1,0,1,0,0,0,0,0,0
468000,Rawang,1500,4,3,Leasehold,2-Storey Terraced House,1,0,0,1,0,1,0,1,1,0,1,0,0,0
775000,USJ,2000,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1160000,Bangi,3014,4,4,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,1,0,0,0
730000,Denai Alam,1855,4,4,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,1,0,0,0
638000,Cheras,1800,3,3,Leasehold,2-Storey Terraced House,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1820000,Bangi,8500,5,6,Freehold,Bungalow House,1,0,0,0,0,1,0,1,1,0,1,0,0,0
580000,Kajang,1400,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580000,Puchong,1080,4,3,Freehold,2-Storey Terraced House,0,0,0,1,0,1,0,1,1,0,0,0,0,0
550000,Shah Alam,1800,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,USJ,2000,4,4,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230000,Sungai Buloh,2850,4,4,Freehold,2-Storey Terraced House,1,1,1,1,0,0,1,1,1,0,1,0,1,1
420000,Sepang,1400,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,1,0,0,0,0,0
599000,Kajang,1680,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550000,Bangi,1900,3,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850000,Semenyih,2200,5,5,Freehold,Semi-Detached House,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1450000,Bangi,3890,6,5,Freehold,Semi-Detached House,0,1,0,1,0,0,0,0,1,0,1,0,1,0
3300000,Petaling Jaya,8700,9,8,Freehold,Bungalow House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,Banting,1635,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695000,Shah Alam,1800,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359000,Bandar Saujana Putra,1400,4,3,Leasehold,1-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,1,0,0,0
520000,Ampang,1540,3,2,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1170000,Semenyih,2652,5,5,Freehold,Semi-Detached House,0,0,0,0,0,0,0,1,1,0,1,0,0,0
970000,Shah Alam,3150,4,4,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1400000,Shah Alam,5855,6,4,Leasehold,Semi-Detached House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765000,Shah Alam,1916,4,3,Leasehold,2-Storey Terraced House,0,0,0,1,0,1,0,1,1,0,1,0,0,0
485000,Bangi,1600,4,4,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,1,0,0,0
460000,Bangi,1650,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,1,0,0,0
500000,Bangi,1700,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,1,0,0,0
400000,Bangi,1500,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,Kajang,1400,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,Rawang,1170,4,3,Leasehold,2-Storey Terraced House,0,0,0,1,0,1,0,0,1,0,1,0,0,0
590000,Rawang,2992,5,3,Freehold,2-Storey Terraced House,0,0,0,0,0,1,0,1,1,0,0,0,0,0
760000,Rawang,2928,4,3,Leasehold,Cluster House,0,0,0,1,0,1,0,1,1,0,1,0,0,0
400000,Rawang,1300,4,3,Leasehold,2-Storey Terraced House,0,0,0,1,0,1,0,1,1,0,0,0,0,0
300000,Cyberjaya,3216,4,4,Freehold,2-Storey Terraced House,1,1,1,1,0,1,1,1,1,1,1,1,1,1
620000,Cheras,1300,4,3,Freehold,2-Storey Terraced House,0,0,0,1,0,0,0,1,0,0,0,0,0,0
340000,Rawang,1080,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470000,Puchong,1580,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,0,0,0,0
850000,Bangi,2000,4,4,Freehold,Semi-Detached House,0,1,0,1,0,0,1,1,1,0,1,0,0,0
1400000,Cyberjaya,3800,6,6,Freehold,Semi-Detached House,1,1,0,1,0,1,0,1,1,0,1,0,0,0
940000,Denai Alam,3810,5,6,Freehold,3-Storey Terraced House,1,0,0,1,0,1,0,1,1,0,1,0,0,0
585000,Puchong,1800,4,3,Leasehold,2-Storey Terraced House,0,0,0,1,0,0,0,1,1,0,1,0,0,0
650000,Bandar Puteri Klang,1500,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999000,Bandar Bukit Raja,3394,6,6,Freehold,2.5-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350000,Ambang Botanic,2400,4,4,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960000,Setia Alam,2025,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660000,Bandar Bukit Tinggi,3200,5,4,Freehold,Semi-Detached House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850000,Setia Alam,2549,6,6,Freehold,3-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499000,Bandar Bukit Raja,2210,3,2,Freehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200000,Petaling Jaya,1540,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,0,0,0,0
715000,Semenyih,2200,4,3,Freehold,Semi-Detached House,1,0,0,1,0,0,0,1,1,0,0,0,0,0
599000,Rawang,1200,4,3,Freehold,2-Storey Terraced House,1,1,1,1,0,1,1,1,1,0,1,0,1,0
450000,Sepang,2778,4,3,Leasehold,Semi-Detached House,0,0,0,0,0,0,0,0,1,0,0,0,0,0
870000,Puchong,3110,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,Puchong,1170,4,2,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630000,USJ,1600,4,2,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882000,Cyberjaya,1998,4,4,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,1,0,0,0
399000,Kajang,1400,3,2,Freehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,Kajang,1300,4,3,Freehold,2-Storey Terraced House,0,0,0,1,0,0,0,1,1,0,0,0,0,0
750000,Kajang,4801,5,4,Freehold,Bungalow House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000,Puchong,1260,4,3,Leasehold,2-Storey Terraced House,0,0,0,1,0,0,0,1,1,0,1,0,0,0
290000,Pandamaran,1298,2,1,Leasehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,1,0,0,0,0,0
640000,Kajang,1500,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,Klang,1600,3,2,Freehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920000,Shah Alam,2626,5,5,Freehold,2-Storey Terraced House,0,0,0,1,0,0,0,1,1,0,1,0,0,0
1840000,Setia Alam,2574,5,4,Freehold,Cluster House,0,1,1,0,0,0,0,0,1,0,1,0,1,0
890000,Putra Heights,3247,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2850000,Puchong,4780,5,6,Leasehold,Semi-Detached House,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2500000,Shah Alam,8993,7,6,Leasehold,Bungalow House,0,0,0,0,0,0,0,1,0,0,0,0,0,0
680000,Puncak Alam,1800,4,3,Leasehold,2-Storey Terraced House,0,0,1,1,0,0,0,1,1,0,1,0,0,0
695000,Shah Alam,1800,5,4,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649000,Shah Alam,1300,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980000,Putra Heights,1800,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,1,0,0,0
700000,Shah Alam,1875,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850000,Shah Alam,1650,4,3,Leasehold,2.5-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,1,0,0,0
310000,Batang Kali,2730,5,1,Freehold,2-Storey Terraced House,0,0,0,1,0,1,1,1,1,0,0,0,0,0
620000,Puchong,2000,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,1,0,1,1,0,1,0,0,0
590000,Kajang,2100,5,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,1,0,0,0
350000,Shah Alam,1386,3,2,Freehold,1-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,0,0,0,0
520000,Puncak Alam,1650,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3700000,Shah Alam,8400,6,6,Leasehold,Bungalow House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150000,Ampang,5737,6,6,Freehold,Bungalow House,1,0,0,0,0,1,0,1,1,0,1,0,0,0
1300000,Shah Alam,3640,5,5,Leasehold,Semi-Detached House,1,0,0,0,0,1,1,1,1,0,1,0,0,0
1100000,Klang,4800,6,6,Freehold,Bungalow House,0,0,0,1,0,1,1,1,1,0,1,0,0,0
1700000,Telok Panglima Garang,3300,5,5,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,Klang,1100,3,1,Freehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,Telok Panglima Garang,1305,3,2,Freehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,1,0,0,0,0,0
930000,Ampang,2690,5,5,Leasehold,2.5-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000,Cheras,2960,5,4,Freehold,Semi-Detached House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450000,Kajang,1400,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,Rawang,1440,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641520,Puchong South,3560,5,5,Freehold,2.5-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840000,Saujana Utama,2175,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768000,Kota Kemuning,2600,4,3,Freehold,2-Storey Terraced House,0,0,0,1,0,1,0,1,1,0,1,0,0,0
1170000,Semenyih,2625,5,5,Freehold,Semi-Detached House,0,0,0,1,0,0,1,1,1,0,1,0,0,0
750000,Subang Jaya,1560,3,2,Freehold,1.5-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1060000,Cheras,3800,6,4,Freehold,2.5-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,1,0,0,0
555000,Puncak Alam,1521,3,3,Leasehold,2-Storey Terraced House,1,1,0,1,0,0,1,1,1,0,1,0,0,0
450000,Sungai Buloh,1300,4,2,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,1,0,0,0
430000,Puncak Alam,1500,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,0,0,0,0
850000,Puchong,3100,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,0,0,0,0
580000,Puncak Alam,1620,4,3,Leasehold,Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300000,Cyberjaya,2380,4,4,Freehold,3-Storey Terraced House,1,1,1,1,0,0,1,1,1,0,0,0,1,0
320000,Rawang,1080,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328000,Rawang,1100,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,0,0,0,0
780000,Setia Alam,1495,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,Kajang,3200,6,5,Freehold,Semi-Detached House,0,0,0,0,0,0,0,0,1,0,1,0,0,0
550000,Ampang,1500,4,3,Leasehold,2-Storey Terraced House,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2650000,Petaling Jaya,6673,5,5,Freehold,Semi-Detached House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,Kajang,1400,5,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339000,Semenyih,1400,3,2,Leasehold,1-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450000,Shah Alam,1400,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1500000,Kajang,6000,7,5,Freehold,Bungalow House,1,1,1,0,0,1,1,1,1,0,1,0,0,0
750000,Denai Alam,1953,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,1,0,1,1,0,1,0,0,0
529000,Banting,1500,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550000,Telok Panglima Garang,1660,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750000,Ampang,2000,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430000,Semenyih,1399,3,1,Freehold,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000,Puchong,3552,5,4,Freehold,2.5-Storey Terraced House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,Cheras,900,2,2,Leasehold,2-Storey Terraced House,0,0,0,0,0,1,0,1,1,0,0,0,0,0
390000,Kajang,1000,3,2,Freehold,2-Storey Terraced House,0,0,0,0,0,1,0,1,1,0,0,0,0,0
565000,Kajang,2000,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,1,0,1,1,0,0,0,0,0
550000,Kajang,1700,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,1,0,1,1,0,0,0,0,0
5200000,Cyberjaya,4653,6,6,Freehold,Bungalow House,0,0,0,0,0,1,0,1,1,0,1,0,1,0
1150000,Kajang,3097,5,4,Freehold,Semi-Detached House,0,1,1,0,0,1,1,1,1,1,1,0,1,1
650000,Salak Tinggi,1800,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,1,0,1,1,0,0,0,0,0
870000,Shah Alam,2880,5,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,1,0,0,0
870000,Puchong,3110,4,3,Freehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,0,0,1,0,0,0
840000,Puchong,4549,4,3,Leasehold,2-Storey Terraced House,0,0,0,1,0,0,0,1,1,0,1,0,0,0
520000,Puchong,1080,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,0,0,0,0
375000,Ampang,1000,3,2,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,0,1,0,0,0,0,0
580000,Shah Alam,1080,4,3,Leasehold,2-Storey Terraced House,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1100000,Klang,7375,4,2,Freehold,Bungalow House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550000,Bandar Puteri Puchong,3050,5,5,Freehold,2.5-Storey Terraced House,1,1,1,1,0,1,1,1,1,1,1,0,1,0
1580000,Kajang,5500,4,3,Leasehold,Bungalow House,0,0,0,0,0,0,0,0,0,0,0,0,0,0
